id,global_id,name,ward_code,number_of_students,number_of_teachers,sub_type,management,education_type,category,timestamp,lga_name,lga_code,state_code,state_name,longitude,latitude
958058,9552b1ea-4e95-466b-a4f6-02bc88af1249,Jadannam Kuliari Islamiya Primary School,12012,,,Primary,Faith Based,Religious,Primary,2020-12-11T13:13:18Z,Magumeri,120,BR,Borno,13.00948432242019,12.162591388510622
958057,e8845e27-646f-48ff-8400-9324e6b567ce,Islamiya Primary School,70104,,,Primary,Faith Based,Religious,Primary,2020-12-11T13:13:18Z,Bade,701,YO,Yobe,10.82923,12.87652
957831,d5ed5d2e-f621-4af9-80f7-2b75544ab9df,University Of Maiduguri,11309,,,University,Unknown,Formal,Tertiary,2020-12-11T13:58:44Z,Jere,113,BR,Borno,13.191724153164497,11.804453807287198
957826,f7230236-2677-4e5d-9ee1-d6b69e7746e4,American University of Nigeria,ADSYLA01,,,University,Private,Formal,Tertiary,2020-12-11T14:06:38Z,Yola South,2021,AD,Adamawa,12.500754000000027,9.200138000000038
957785,52915ba1-cb0d-4007-b983-a7af7b3fac49,Adamawa State University Mubi,ADSMUB05,,,University,Public,Formal,Tertiary,2020-12-11T14:05:00Z,Mubi North,2014,AD,Adamawa,13.27915,10.278729999999998
958115,1422c9c2-290e-459b-99a0-a7a0164cd894,Firstghana Experimental School,ADSGRE04,,,Standard,Private,Formal,Mixed,2020-12-11T14:06:37Z,Girei,2004,AD,Adamawa,12.501602000000048,9.336926000000062
958083,e1877905-f1ba-46e2-b381-189a40202c88,Nahuta Quranic School,12708,,,Standard,Faith Based,Religious,Others,2020-12-11T13:46:20Z,Shani,127,BR,Borno,11.927862922792574,10.20759379617021
958082,25e1b0d8-e4ee-4bf7-a0d6-73f3a8c33fe1,Quranic School,12703,,,Standard,Faith Based,Religious,Others,2020-12-11T13:48:50Z,Shani,127,BR,Borno,11.825839473750024,10.120073449042556
958081,f25b9667-c5e9-4b34-9612-810411c3b4cb,Quranic School,12709,,,Standard,Faith Based,Religious,Others,2020-12-11T13:48:50Z,Shani,127,BR,Borno,11.788796550957448,10.044404848670167
958080,b7bcf828-eec3-4b7c-904c-fd4f4cba7d2d,Nurusalam Islam School,12413,,,Standard,Faith Based,Religious,Others,2020-12-11T13:46:59Z,Maiduguri,124,BR,Borno,13.134924501542518,11.808222049414931
958079,a0e5fb10-f377-467d-b74d-8528d1317539,Deribe Islamic School,11311,,,Standard,Faith Based,Religious,Others,2020-12-11T14:02:07Z,Jere,113,BR,Borno,13.175745509574488,11.863965520691483
958078,f467929c-5c55-4426-8385-e48056c28250,Tashan Goigoi Islamiya,11107,,,Standard,Faith Based,Religious,Others,2020-12-11T13:55:44Z,Gwoza,111,BR,Borno,13.571537603457411,11.107203807287206
958077,e1b0cf97-21f0-4763-b4ea-0a5b39587294,Sassawa A Islamiya School,11102,,,Standard,Faith Based,Religious,Others,2020-12-11T13:50:41Z,Gwoza,111,BR,Borno,13.462256214946796,11.190029641755354
958076,abe5e23f-c125-44f6-b117-7852dbc8072b,Kundesana Islamiya School,11106,,,Standard,Faith Based,Religious,Others,2020-12-11T13:15:52Z,Gwoza,111,BR,Borno,13.74922656207444,11.046269316861686
958075,71fdd8fb-4930-40ac-bd00-06eb436553d2,Himbai Dutse Dutse Islamic School,11104,,,Standard,Faith Based,Religious,Others,2020-12-11T13:07:55Z,Gwoza,111,BR,Borno,13.768180000000005,11.043200000000004
958074,1209eaef-c35b-42a5-9c89-afdc1593f715,Ashigashiya Islamiya,11101,,,Standard,Faith Based,Religious,Others,2020-12-11T14:02:07Z,Gwoza,111,BR,Borno,13.877290000000002,11.134140000000002
958073,cc31cbcf-72a1-4e5c-a951-3a1a6d802d26,Agapalawa Islamiya School,11105,,,Standard,Faith Based,Religious,Others,2020-12-11T14:02:07Z,Gwoza,111,BR,Borno,13.81042276590424,11.105369663989345
958072,a27eab9d-56db-40d7-852c-ef2e16a7b380,Quranic School,70304,,,Standard,Faith Based,Religious,Others,2020-12-11T13:48:50Z,Damaturu,703,YO,Yobe,12.056810000000006,11.63826
935454,8c84f0cd-ea12-4e66-80a0-6335a3f7e11b,LEA Jamtari,70707,,,Primary,Public,Formal,Primary,2020-12-11T13:17:05Z,Gujba,707,YO,Yobe,11.845976110000038,11.291456220000043
957386,eded88bd-92b9-4a17-bc4c-17843d585030,Federal College of Education Yola,ADSYLN04,,,Adult Education,Public,Formal,Tertiary,2020-12-11T14:05:00Z,Yola North,2020,AD,Adamawa,12.461539999999998,9.24164
956960,096575c8-341a-4a8e-b3d7-dcf0156ace2d,Sagir Primary Secondary School,12107,,,Senior,Unknown,Formal,Mixed,2020-12-11T13:50:40Z,Marte,121,BR,Borno,14.147389999999998,12.763080000000004
957367,55d4fd10-4a30-4496-ba24-20e4eb15cae3,Dunari Primary School,71004,,,Primary,Public,Formal,Primary,2020-12-11T14:08:59Z,Karasuwa,710,YO,Yobe,10.711364150000064,12.906258700000024
956867,7c38be40-e706-4afb-bb4a-44740f8bf4a6,Mainari Secondary School,10708,,,Senior,Public,Formal,Secondary,2020-12-11T13:41:46Z,Damboa,107,BR,Borno,12.16932688696811,11.148682732553246
956782,6db1d67b-3794-4977-a3c6-09a867221fb7,Government Gilrs Secondary School Konduga,11611,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Konduga,116,BR,Borno,13.406577256329756,11.661984490425516
956539,e099798f-4c52-4914-9184-b3e71f54321e,Damboa Government Secondary School,10703,,,Senior,Public,Formal,Secondary,2020-12-11T14:08:34Z,Damboa,107,BR,Borno,12.762374750000047,11.162520590000042
956538,61b43106-163d-43e1-8672-772ea8e1d2a6,Damboa Government Girls Technical College,10703,,,Senior,Public,Formal,Secondary,2020-12-11T14:08:34Z,Damboa,107,BR,Borno,12.754593642251368,11.175448035321915
956537,0984340c-c478-40f1-ab9a-466671b1e7fa,Shani Government Secondary School,12710,,,Senior,Public,Formal,Secondary,2020-12-11T13:52:08Z,Shani,127,BR,Borno,12.048847680000051,10.23032606000004
956536,3bb16641-a889-414e-9a46-48a938e27860,Kubo Government Day Secondary School,12707,,,Senior,Public,Formal,Secondary,2020-12-11T13:15:52Z,Shani,127,BR,Borno,12.029772491000074,10.10248050100006
956535,1d5b262f-bd2d-4244-a68e-a14f3ca8df7a,Marama Government Day Secondary School,11208,,,Senior,Public,Formal,Secondary,2020-12-11T13:41:46Z,Hawul,112,BR,Borno,12.15840097000006,10.453525358000036
956494,89c6b4e2-019e-4f6d-8f85-8743ede67124,Government Senior Secondary School,70501,,,Senior,Public,Formal,Secondary,2020-12-11T14:09:01Z,Fune,705,YO,Yobe,11.406952140000044,11.556581850000043
956492,81850868-b4fd-4efc-af79-02e01dc92cd1,Government Secondary School Academic Area Benisheik,11401,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Kaga,114,BR,Borno,12.47184480420218,11.79999935021268
956471,c5dbc9d9-e726-43c5-a435-924c3b31d8d8,Umarari Secondary School,12402,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:57:48Z,Maiduguri,124,BR,Borno,13.137537413218086,11.869903124148896
956470,d9ec3384-dd94-4c37-adb3-c6a174d389a5,GOvernment Seconday School Yerwa,12410,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Maiduguri,124,BR,Borno,13.116804333537187,11.835851041382965
956469,0d9ec240-4fe9-47be-b44a-9862b5a2c603,El kanemi college of islamic theology maiduguri,12413,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Maiduguri,124,BR,Borno,13.114162899308216,11.83351985547904
956468,86dda6aa-3506-4fb9-b243-d596989c3cf8,Government Day Secondary School Ngarnam,12402,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:01:12Z,Maiduguri,124,BR,Borno,13.139000727606302,11.882508219893738
956467,2a72b3d7-dfc8-4b2d-8d8f-70b456698bb5,Immaculate College,12410,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:09:42Z,Maiduguri,124,BR,Borno,13.13999343792556,11.85160481531918
956466,352f0d8a-6bb7-4237-86fa-3e21a67faa8f,Government Girls Secondary School,12005,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:01:12Z,Magumeri,120,BR,Borno,13.1058573687501,12.258531063616958
956465,47b87c04-e818-43c3-894b-25a5d8ceb4f9,Government Girls Secondary School Staff Quarters,12005,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:01:12Z,Magumeri,120,BR,Borno,13.098357088324429,12.254024109946872
956464,faea843e-4d9d-48c7-bdfe-898e725d5d9b,Government Girls Secondary School Mafa,11908,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:01:12Z,Mafa,119,BR,Borno,13.591908521303038,11.920272116116925
956463,87569d8b-4af8-4921-8f31-7622dbbeca90,Telta Memorial Secondary School,11312,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:55:44Z,Jere,113,BR,Borno,13.075055755398798,11.74291449042552
956462,531ac01a-8774-4efb-b5dd-58c8db12be54,Old Maiduguri Senior Secondary School,11311,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:47:50Z,Jere,113,BR,Borno,13.171112816555912,11.867701377393624
956461,0b429a1d-304b-4b41-82da-0b1005ac1191,College Of Agriculture Maiduguri,11305,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Jere,113,BR,Borno,13.20999,11.860310000000002
956460,d0ebdebf-14f1-471c-a078-03bfcb6412a0,Bulabulin Central Secondary School,12402,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Maiduguri,124,BR,Borno,13.153179036436022,11.894991735638271
956459,4eb59a78-e9e7-4f6b-880e-c7f3061d5ea7,Hema Government Secondary School,11211,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:06:27Z,Hawul,112,BR,Borno,12.162423460159552,10.560360347127656
956458,4d89004f-d8f2-4e01-a65c-95a0ceb17cf4,Pulka Day Secondary School,11112,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:48:50Z,Gwoza,111,BR,Borno,13.782919405797667,11.219684523776513
956457,abb63a5e-922d-4433-854d-77ab910629d8,Ngoshe Senior Secondary School,11111,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:46:20Z,Gwoza,111,BR,Borno,13.7917180963564,11.129873650398878
956456,1d64263c-d9d4-4276-acaa-c0cc1a89a90c,Ashigashiya Day Secondary School,11101,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Gwoza,111,BR,Borno,13.874419316861689,11.137337211861764
956455,9f667d2c-35fd-4dcd-8b07-20c29a77521d,Teachers College Dikwa,10803,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:55:44Z,Dikwa,108,BR,Borno,13.923311220505292,12.023708812845705
956454,56a60b07-6519-4e9b-9b5c-a654f357c130,SDP Secondary School,10803,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:50:41Z,Dikwa,108,BR,Borno,13.92547222853726,12.04810259789891
956453,34cecc3f-959b-40ed-ad97-e67d522090d0,Government Girls Secondary School Chibok,10611,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Chibok,106,BR,Borno,12.83828571093081,10.88312707720743
956452,0b6def32-d2e6-43f8-8172-ed8d80100a56,Atiku A College,71302,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Nguru,713,YO,Yobe,10.465698272059328,12.871054190589383
956451,901548c8-74d5-499a-8378-1d9d4fb7f8ba,Boarding Senior Secondary School,71101,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Machina,711,YO,Yobe,10.054456766270102,13.133632377874708
956450,1b1eac06-b18a-498a-8c8e-ec8d2b36308f,Zadawa Secondary School,70404,,,Senior,Public,Formal,Secondary,2020-12-11T13:59:56Z,Fika,704,YO,Yobe,11.128794097700236,11.331525506687749
956449,a927cbd4-2202-4ae0-a6eb-680716807dca,Gadaka Secondary School,70403,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Fika,704,YO,Yobe,11.226920000000002,11.299910000000002
956719,a52e39d6-0bbf-488f-b0ae-dc5c2084a68e,Warare a Secondary School,11113,,,Senior,Unknown,Formal,Secondary,2020-12-11T13:59:56Z,Gwoza,111,BR,Borno,13.755477603457416,11.178577581223417
956708,3b9b182d-04e5-4406-bef4-b19fc5b725d0,Ansur ud deen College,12402,,,Senior,Unknown,Formal,Secondary,2020-12-11T14:02:07Z,Maiduguri,124,BR,Borno,13.137043785053203,11.881436226063787
955703,67aa32a7-efa1-4091-b81e-9c932103bb79,Government Secondary School Guyaku,ADSGMB08,,,Senior,Public,Formal,Secondary,2020-12-11T14:06:38Z,Gombi,2005,AD,Adamawa,12.67472900000007,10.328397000000052
955702,66c96489-5d04-451d-8b8e-103b8d6eb9a2,Government Day Secondary School Gorobi,ADSMWA01,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Mayo-Belwa,2012,AD,Adamawa,11.782015000000058,9.080464000000063
955701,17820082-f64e-4c39-9827-1de65d0233b3,Government Day Senior Secondary School,ADSHNG09,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Hong,2007,AD,Adamawa,13.16334500000005,10.296848000000068
955700,cf70feaf-88af-4bd7-b131-808ca21fd1fd,Senior Secondary School Salasa,ADSSNG09,,,Senior,Public,Formal,Secondary,2020-12-11T13:50:40Z,Song,2018,AD,Adamawa,12.44517600000006,9.631139000000076
955699,0668daf7-4d64-49a5-886c-4118ebfad817,Government Day Senior Secondary School Roma,ADSSNG09,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Song,2018,AD,Adamawa,12.442455000000052,9.694567000000063
955698,76ba1c17-b60a-4d60-9f00-5cb6c225e087,Government Day School,ADSSNG07,,,Senior,Public,Formal,Secondary,2020-12-11T13:00:40Z,Song,2018,AD,Adamawa,12.632236000000034,9.836932000000049
955697,9a303311-8b6d-44e2-b96c-15e025698f5c,Government Arabic Senior Secondary Song,ADSSNG07,,,Senior,Public,Integrated,Secondary,2020-12-11T13:00:40Z,Song,2018,AD,Adamawa,12.625608000000057,9.825329000000067
955696,5cb0c617-9dfd-451c-bccb-64dcdcd5cedf,Government Day Secondary School Lamza,ADSGUY05,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Guyuk,2006,AD,Adamawa,11.887884000000042,9.838040000000037
955695,4220da55-c5c3-4adc-ad97-c4891b468a5b,Government Day Secondary School Kola,ADSGUY08,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Guyuk,2006,AD,Adamawa,11.935383000000058,9.705648000000052
955694,f2f54725-3db5-4c21-8c30-c96dbfa175fa,Government Day Secondary School Guyuk,ADSGUY07,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Guyuk,2006,AD,Adamawa,11.947091000000055,9.91211000000004
955693,70efabef-a3c8-4590-9a44-1b0ee74be761,Government Day Secondary School Duwo,ADSGUY06,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Guyuk,2006,AD,Adamawa,11.874923000000024,9.709167000000036
955692,f257aa40-b0be-4658-8738-34032ebbeffb,Government Day Secondary School Burthi,ADSGUY06,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:11Z,Guyuk,2006,AD,Adamawa,11.837028000000032,9.662991000000034
956366,1f9958c8-8ddf-42b3-b4aa-fa1ec3103a4a,Government Girls Secondary School Wulgo,12510,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Ngala,125,BR,Borno,14.171929988883004,12.483692754787246
956365,36f1974c-06b7-4320-b315-15ec23af4867,Central Primry Ube Secondary Schools,12507,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Ngala,125,BR,Borno,14.185185688696818,12.341204815319182
956364,2563d952-34b2-48a3-b622-81c39aa48696,Government Day Secondary School Gamboru,12502,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Ngala,125,BR,Borno,14.211414636196851,12.368556550957456
956363,279ae576-0aae-4f97-93c8-767343580787,Government Secondary School Damasak,12203,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Mobbar,122,BR,Borno,12.5200588239627,13.113560694255314
956362,e7c98cdf-cfba-4a7c-93a9-13af0ac6c4d5,Government Secondary School New Marte,12112,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Marte,121,BR,Borno,13.845128454601058,12.274363426808556
956361,7fba87ed-f4d6-475f-b6e0-ddf57946b67b,Kwaya Government Secondary School,11806,,,Senior,Public,Formal,Secondary,2020-12-11T13:17:05Z,Kwaya Kusar,118,BR,Borno,11.85277740210109,10.511615184680828
956360,68d967db-d62f-490a-b955-9c2ffd0cd923,Government Secondary School Kukawa,11709,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Kukawa,117,BR,Borno,13.57224827547872,12.925630907979004
956359,7fd339e7-43b5-43f1-911d-2fa727077911,Fed Govt College Maiduguri,11309,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Jere,113,BR,Borno,13.182497892499343,11.815112732553253
956358,d27521d4-d780-4166-b5a0-4a7a005d8353,Government Girls Secondary School,11112,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Gwoza,111,BR,Borno,13.792377032739449,11.140311231622292
956357,1160f23c-6c79-4413-b955-dfcc0f5a5407,Kirawa Government Day Secondary School,11109,,,Senior,Public,Formal,Secondary,2020-12-11T13:15:52Z,Gwoza,111,BR,Borno,13.912997950585064,11.192144434840536
956356,a3f49c9a-c835-4122-89ed-84e979cd0fa2,Government Secondary School Gubio,10904,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Gubio,109,BR,Borno,12.788203258803229,12.480334636196854
956355,5b754e76-605f-424b-b213-99f1273ecedd,Kautikari Government Day Secondary School,10603,,,Senior,Public,Formal,Secondary,2020-12-11T13:14:58Z,Chibok,106,BR,Borno,12.98736,10.8212
956354,4cb6d081-1e33-4944-a332-deca354afbce,Government Secondary School Waka,10511,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Biu,105,BR,Borno,12.200651220505293,10.637230817792656
956353,63d111b2-75b2-4439-ad79-94a6271e9360,Government Girls Secondary School Biu,10503,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Biu,105,BR,Borno,12.179713885106183,10.616585376170518
956352,45afaeb7-e81a-461b-930c-1a4b3431d293,Government Science Secondary Biu,10511,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Biu,105,BR,Borno,12.191447435452083,10.61798326992023
956351,ca7aec8c-01fc-4d45-9a59-9f0a01de43cf,Government Secondary School Kumshe,10303,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Bama,103,BR,Borno,14.206728903032053,11.34620730079775
956350,14788d6b-7987-4942-b45f-eda781510220,Gulumba Secondary School,10314,,,Senior,Public,Formal,Secondary,2020-12-11T13:06:27Z,Bama,103,BR,Borno,14.109747603457407,11.654735476223491
956349,b16d94d8-32ec-4670-8284-a16da86445bd,Government Science Secondary School,10311,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Bama,103,BR,Borno,13.687139316861696,11.50726959728736
956348,bc4a9b7a-0e3b-4a66-9fec-7e9942a3ebd1,Government Techincal Collage Bama,10310,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Bama,103,BR,Borno,13.6934652847338,11.546679730691327
956347,0e7d03dc-1ce9-40b1-b3b5-f6ac88ce6d1f,Government Girls Sec School,10310,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Bama,103,BR,Borno,13.689682654734268,11.555977189627772
956346,f44067ee-bf10-40fd-b99b-9f12953c6c49,Government Day Secondary School Wamdeo,10213,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Askira/Uba,102,BR,Borno,13.135800336010655,10.527136214946797
956345,6fa6d3f5-6925-4c9c-b2b2-58b47de65224,Government Secondary School Askira,10203,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Askira/Uba,102,BR,Borno,12.90937020135632,10.639135363803154
956344,d98f480f-3eb5-48f4-8717-008bb10fdbd7,Abadam Government Day Secondary School,10110,,,Senior,Public,Formal,Secondary,2020-12-11T14:02:07Z,Abadam,101,BR,Borno,13.26710683631644,13.610050252007996
956343,98ef5ad0-57f4-4b93-9bb3-c727b2152f5a,Government High Islamic College,71701,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Yusufari,717,YO,Yobe,11.17283,13.05496
956342,1a2b6447-56ef-4826-b54e-904b25100db1,Government College Nguru,71310,,,Senior,Public,Formal,Secondary,2020-12-11T13:00:40Z,Nguru,713,YO,Yobe,10.427513044039031,12.868062951149884
956341,ed4f3f83-e5db-4378-806a-01edb86fcc0b,Nguru Government Day Secondary School,71310,,,Senior,Public,Formal,Secondary,2020-12-11T13:46:20Z,Nguru,713,YO,Yobe,10.451691166693209,12.867413778747077
956340,a4e70834-d55f-4080-91c7-e83cd534a00c,Old Nangere Government Secondary School,71206,,,Senior,Public,Formal,Secondary,2020-12-11T13:47:50Z,Nangere,712,YO,Yobe,11.054211917631536,11.8712054703146
956339,b8117934-470d-41ff-8b6b-f079d74c2b6b,Machina Government Secondary School,71101,,,Senior,Public,Formal,Secondary,2020-12-11T13:41:46Z,Machina,711,YO,Yobe,10.04834802585246,13.128274069442234
956338,de82c6e4-6ad2-4914-a3bf-33614f060851,Jajamaji Government Secondary School,71006,,,Senior,Public,Formal,Secondary,2020-12-11T13:13:18Z,Karasuwa,710,YO,Yobe,10.829798251916472,12.898962490906712
956337,d0eff34a-7ff9-4257-9adf-f022471db331,Government Girls Arabic Secondary School,70101,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Bade,701,YO,Yobe,10.764548233357056,12.858760943796089
955800,49d103fa-3e18-4035-99f9-7737afbd66ef,Cornerstone Model School,ADSGRE08,,,Senior,Private,Formal,Secondary,2020-12-11T14:06:38Z,Girei,2004,AD,Adamawa,12.49091100000004,9.30341100000004
955799,89e40dc0-5434-493f-a1b5-b38e8c9245c7,Government Junior Secondary School Kabillo,ADSFUR06,,,Senior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Fufore,2002,AD,Adamawa,12.212544000000037,9.034141000000034
955798,1173e735-21ed-4697-8660-ef9047adfd57,Government Secondary School Girei,ADSGRE05,,,Senior,Public,Formal,Secondary,2020-12-11T14:06:38Z,Girei,2004,AD,Adamawa,12.552512000000036,9.363946000000055
955797,8a2ebdab-4a60-4c4b-bdcf-a180be5b711c,Atiku Abubakar Senior Science Secondary School,ADSJAD02,,,Senior,Public,Formal,Secondary,2020-12-11T14:06:38Z,Jada,2008,AD,Adamawa,12.146629000000075,8.749464000000046
955014,103bf58f-a61f-4a70-9ed1-ba23aa4b7831,Wuro Ladde Junior Secondary School,ADSMAH08,,,Junior,Public,Formal,Secondary,2020-12-11T13:59:56Z,Maiha,2011,AD,Adamawa,13.20201873429544,9.890866009742831
955013,9c8cfa62-cc1e-4f8c-b73f-c25a9890d195,El Shaddai Junior Secondary School,ADSYLN06,,,Junior,Private,Formal,Secondary,2020-12-11T14:06:39Z,Yola North,2020,AD,Adamawa,12.444213722636688,9.262425764746698
955012,6dcda383-9cba-4728-8e77-4c37611eb376,Nurul Islam Junior Secondary School,ADSMUB11,,,Junior,Private,Formal,Secondary,2020-12-11T13:46:59Z,Mubi North,2014,AD,Adamawa,13.260637101096629,10.271627051852834
955011,aada6913-37b8-4c2d-b70f-10bc8391eed5,Anwarudeen Junior Secondary School,ADSYLN07,,,Junior,Faith Based,Integrated,Secondary,2020-12-11T14:06:39Z,Yola North,2020,AD,Adamawa,12.458620618931189,9.282455418654
955513,836bf9a9-1528-409e-91d8-4976a3b440bf,Government Senior Secondary School,ADSSNG07,,,Senior,Public,Formal,Secondary,2020-12-11T14:06:38Z,Song,2018,AD,Adamawa,12.630270000000053,9.837923000000046
955483,63997c5d-762f-4bed-81f5-0c3b27e6d874,Nursery School,10904,,,Pre Primary,Unknown,Formal,Others,2020-12-11T13:46:59Z,Gubio,109,BR,Borno,12.78365638295212,12.484294994441504
955481,0735bf23-0406-48dd-a55c-48fc830d3dc7,Ube Junior Secondary School,70401,,,Junior,Public,Formal,Secondary,2020-12-11T13:55:44Z,Fika,704,YO,Yobe,10.984878020000052,11.54382436000003
955444,90fc956f-1acd-472b-8929-6069b3ff48b7,Government Day Junior Secondary School Numan II,ADSNUM06,,,Junior,Public,Formal,Secondary,2020-12-11T13:00:40Z,Numan,2016,AD,Adamawa,12.020527000000072,9.459451000000058
954966,7d0af5fe-8118-4e11-b0cf-741f9fd12598,Ganbe Junior Secondary School,ADSMWA03,,,Junior,Public,Formal,Secondary,2020-12-11T14:06:39Z,Mayo-Belwa,2012,AD,Adamawa,11.822471875586054,8.623015261179805
954863,367b2ada-cfd3-4cad-84e5-122c93b4a8db,St Peters College Potiskum,71401,,,Junior,Private,Formal,Secondary,2020-12-11T13:54:49Z,Potiskum,714,YO,Yobe,11.085006700000063,11.71073283000004
954862,66136573-aae4-4197-9789-334e89380f2d,Government Junior Secondary School,10503,,,Junior,Public,Formal,Secondary,2020-12-11T13:01:12Z,Biu,105,BR,Borno,12.190929159973358,10.607159462633028
954855,85c1caaa-b95d-4987-ae0f-0864d6735956,Soo Government Junior Secondary School Leko,ADSJAD06,,,Junior,Public,Formal,Secondary,2020-12-11T13:52:08Z,Jada,2008,AD,Adamawa,12.442889000000037,8.633241000000055
954783,aeb13db6-4773-4f80-973c-69c8da078d6f,Anglican Junior Seminary,ADSGRE02,,,Junior,Faith Based,Formal,Secondary,2020-12-11T14:05:56Z,Girei,2004,AD,Adamawa,12.463114830000052,9.31461053000004
954782,e2dab51c-6d96-493d-83f3-6d6a1664ed19,Junior Day School Zangra,ADSGMB01,,,Junior,Public,Formal,Secondary,2020-12-11T13:14:10Z,Gombi,2005,AD,Adamawa,12.445653210000046,10.01886115000002
954777,96c5daaf-d482-493d-9ee9-f63349c043c9,JummaA Junior Day Secondary School,71202,,,Junior,Public,Formal,Secondary,2020-12-11T13:14:10Z,Nangere,712,YO,Yobe,11.174284320000028,11.769801400000064
955082,8c48a5f3-31d4-4855-bd23-5fe983be172b,Government Day Junior Secondary School,70902,,,Junior,Public,Integrated,Secondary,2020-12-11T13:00:40Z,Jakusko,709,YO,Yobe,10.737790500229538,12.585357031152045
955078,214607e5-c967-4c95-a6b0-ea25c90c9390,Buratai Junior Secondary School,10501,,,Junior,Public,Formal,Secondary,2020-12-11T14:09:02Z,Biu,105,BR,Borno,12.086985203060271,10.90861896626681
955077,3f42230f-cbb4-41e2-8322-1c1c36fb9cab,Junior Day Secondary School Garanda,71110,,,Junior,Private,Formal,Secondary,2020-12-11T13:14:10Z,Machina,711,YO,Yobe,10.230241262775294,13.012518401068878
955076,fba0dd9c-7810-4d34-902a-56a577dd4551,Junior Secondary School Jarawa,11503,,,Junior,Public,Formal,Secondary,2020-12-11T13:14:10Z,Kala/Balge,115,BR,Borno,14.399454289069194,11.96118210499992
954455,d218c61b-b85f-4f8e-8902-265aec4559fb,Ex Boarding Junior Day Secondary School,10310,,,Junior,Public,Formal,Secondary,2020-12-11T14:02:46Z,Bama,103,BR,Borno,13.694892780000032,11.511912220000056
954454,7423c93c-39c9-4a80-92c0-58a6f8bc9515,Uba Central Junior Secondary School,10311,,,Junior,Public,Formal,Secondary,2020-12-11T13:55:44Z,Bama,103,BR,Borno,13.688498194000031,11.517832404000046
954453,bffc2027-27d2-496e-9a0c-16bb18fd8f80,Old Bama Junior Day Secondary School,10310,,,Junior,Public,Formal,Secondary,2020-12-11T13:47:50Z,Bama,103,BR,Borno,13.682209103000048,11.52911825800004
